book_num,chap_num,term_str,n,tfidf
1,27,paid,2,0.03347993220618394
1,27,partisan,1,0.01906413327863497
1,27,parts,1,0.011418972522593971
1,27,party,2,0.013159900145656298
1,27,passion,1,0.013339230739638252
1,27,paternalism,2,0.053799964266711575
1,27,paths,2,0.04847897068621358
1,27,patriotic,3,0.03425691756778192
1,27,patriotically,1,0.030649741753363203
1,27,pension,1,0.030649741753363203
1,27,people,22,0.007536305750975187
1,27,performed,1,0.022175843709213442
1,27,peril,1,0.022175843709213442
1,27,permit,1,0.014079469312842971
1,27,personal,2,0.018710661777401248
1,27,perversions,1,0.037059998163619615
1,27,perverts,1,0.037059998163619615
1,27,phases,1,0.037059998163619615
1,27,phrases,1,0.026899982133355788
1,27,pitiful,1,0.037059998163619615
1,27,place,2,0.005890148956888427
1,27,places,1,0.01265387686837856
1,27,plain,2,0.03565845786570076
1,27,plan,1,0.015765587298957034
1,27,pledge,1,0.009355330888700624
1,27,pledged,1,0.014079469312842971
1,27,pledges,1,0.02048972572309938
1,27,policy,1,0.005605571268693211
1,27,political,4,0.014664265330659223
1,27,popular,1,0.012015827678949622
1,27,portion,1,0.009829693590263295
1,27,positive,1,0.02423948534310679
1,27,positively,1,0.030649741753363203
1,27,power,5,0.010318208169466742
1,27,powerful,1,0.010329709692835557
1,27,powers,1,0.004724138424142347
1,27,precaution,1,0.030649741753363203
1,27,present,2,0.008896113747106669
1,27,preserve,2,0.014583378509614553
1,27,prevalence,1,0.037059998163619615
1,27,prevent,1,0.013339230739638252
1,27,prices,1,0.02048972572309938
1,27,pride,1,0.01265387686837856
1,27,principle,3,0.02300763870775968
1,27,principles,1,0.004724138424142347
1,27,private,1,0.009355330888700624
1,27,proclaim,1,0.02048972572309938
1,27,prodigality,1,0.037059998163619615
1,27,production,1,0.015765587298957034
1,27,progeny,1,0.037059998163619615
1,27,promises,3,0.050219898309275916
1,27,prompt,2,0.04097945144619876
1,27,promptly,1,0.02048972572309938
1,27,prosperity,1,0.005008716112337561
1,27,prostitutes,1,0.037059998163619615
1,27,protect,1,0.006579950072828149
1,27,protecting,1,0.01906413327863497
1,27,protection,2,0.014583378509614553
1,27,prudent,1,0.02423948534310679
1,27,public,8,0.023560595827553706
1,27,punishment,1,0.01673996610309197
1,27,purchasing,1,0.030649741753363203
1,27,purification,1,0.037059998163619615
1,27,purpose,1,0.004448056873553334
1,27,purposes,3,0.018730861374366452
1,27,questions,1,0.008473898044149759
1,27,race,1,0.009829693590263295
1,27,reached,1,0.014884154454406167
1,27,realize,1,0.01265387686837856
1,27,reckless,1,0.02423948534310679
1,27,recognition,2,0.04097945144619876
1,27,rectification,1,0.037059998163619615
1,27,redemption,1,0.02048972572309938
1,27,reduce,1,0.015765587298957034
1,27,refer,2,0.044351687418426884
1,27,reform,2,0.029768308908812335
1,27,refusal,1,0.030649741753363203
1,27,regard,2,0.016947796088299518
1,27,reinstate,1,0.037059998163619615
1,27,rejoices,1,0.037059998163619615
1,27,related,2,0.061299483506726406
1,27,relations,1,0.006928974329381843
1,27,relieve,1,0.01906413327863497
1,27,remedial,1,0.037059998163619615
1,27,remember,1,0.012015827678949622
1,27,remembering,1,0.02048972572309938
1,27,remind,1,0.026899982133355788
1,27,remove,1,0.01782922893285038
1,27,reposed,1,0.022175843709213442
1,27,represent,1,0.030649741753363203
1,27,republican,1,0.012015827678949622
1,27,require,1,0.008473898044149759
1,27,reservations,1,0.026899982133355788
1,27,resources,1,0.00624362045812215
1,27,responsibilities,2,0.02171662656761949
1,27,responsibility,1,0.00624362045812215
1,27,restlessness,1,0.037059998163619615
1,27,restrained,1,0.026899982133355788
1,27,restraints,1,0.022175843709213442
1,27,rests,1,0.01265387686837856
1,27,result,1,0.008904117248371148
1,27,results,2,0.02530775373675712
1,27,retards,1,0.037059998163619615
1,27,return,3,0.03257493985142924
1,27,revenue,1,0.011418972522593971
1,27,reverently,1,0.02048972572309938
1,27,rewards,1,0.014884154454406167
1,27,right,2,0.006358429418748863
1,27,rights,1,0.0018558116486858012
1,27,rise,1,0.02048972572309938
1,27,robust,1,0.030649741753363203
1,27,rudest,1,0.037059998163619615
1,27,rule,2,0.016947796088299518
1,27,rules,3,0.040017692218914755
1,27,safely,1,0.01906413327863497
1,27,safety,1,0.00766921290258656
1,27,sake,1,0.026899982133355788
1,27,same,1,0.003666066332664806
1,27,sanction,1,0.01673996610309197
1,27,saps,1,0.037059998163619615
1,27,saturday,1,0.01782922893285038
1,27,saved,1,0.022175843709213442
1,27,scheme,1,0.01906413327863497
1,27,secure,1,0.004724138424142347
1,27,see,1,0.005302329507293489
1,27,seek,2,0.011211142537386422
1,27,seem,2,0.024031655357899244
1,27,self-confidence,1,0.037059998163619615
1,27,self-reliance,1,0.026899982133355788
1,27,self-supporting,1,0.030649741753363203
1,27,selfish,1,0.01673996610309197
1,27,sense,1,0.005605571268693211
1,27,sentiment,1,0.012015827678949622
1,27,sentiments,1,0.01673996610309197
1,27,serious,1,0.014079469312842971
1,27,servants,2,0.03565845786570076
1,27,served,1,0.01906413327863497
1,27,service,6,0.028344830544854087
1,27,set,1,0.011418972522593971
1,27,shall,4,0.004273073574601315
1,27,shielded,1,0.030649741753363203
1,27,shocks,1,0.030649741753363203
1,27,should,15,0.03740791257172109
1,27,show,1,0.01265387686837856
1,27,side,1,0.010858313283809744
1,27,sincere,2,0.029768308908812335
1,27,situation,1,0.014884154454406167
1,27,so,2,0.0003393873251434766
1,27,solemn,1,0.006928974329381843
1,27,solicitude,1,0.01782922893285038
1,27,sordid,1,0.037059998163619615
1,27,sound,1,0.009355330888700624
1,27,sphere,1,0.01782922893285038
1,27,spirit,1,0.0031792147093744317
1,27,spoils,1,0.030649741753363203
1,27,stable,1,0.02423948534310679
1,27,stand,2,0.011211142537386422
1,27,states,3,0.006828749208126187
1,27,statesmanship,1,0.026899982133355788
1,27,station,1,0.01265387686837856
1,27,sternest,1,0.030649741753363203
1,27,stifles,1,0.037059998163619615
1,27,still,1,0.0031792147093744317
1,27,stimulate,1,0.030649741753363203
1,27,strength,3,0.016816713806079634
1,27,strict,1,0.01265387686837856
1,27,strife,1,0.01906413327863497
1,27,strive,1,0.014884154454406167
1,27,strong,2,0.0124872409162443
1,27,strongest,1,0.01782922893285038
1,27,stupefies,1,0.037059998163619615
1,27,stupendous,1,0.037059998163619615
1,27,sturdiness,1,0.037059998163619615
1,27,sturdy,1,0.037059998163619615
1,27,subject,2,0.014583378509614553
1,27,subsidies,1,0.030649741753363203
1,27,substitutes,1,0.037059998163619615
1,27,succeed,1,0.01673996610309197
1,27,such,1,0.002493860838114739
1,27,sudden,1,0.030649741753363203
1,27,sufficiency,1,0.037059998163619615
1,27,suggests,1,0.030649741753363203
1,27,superiority,1,0.030649741753363203
1,27,superseded,1,0.037059998163619615
1,27,support,7,0.029259851769601615
1,27,supremacy,1,0.026899982133355788
1,27,supreme,1,0.01265387686837856
1,27,sure,2,0.024031655357899244
1,27,surrender,1,0.01673996610309197
1,27,swift,1,0.01906413327863497
1,27,symptom,1,0.037059998163619615
1,27,system,1,0.005302329507293489
1,27,take,1,0.004448056873553334
1,27,tariff,2,0.03347993220618394
1,27,task,2,0.017808234496742296
1,27,taught,1,0.01782922893285038
1,27,taxation,1,0.014884154454406167
1,27,taxing,2,0.061299483506726406
1,27,tear,1,0.030649741753363203
1,27,temper,1,0.026899982133355788
1,27,temptation,1,0.02423948534310679
1,27,tempts,1,0.037059998163619615
1,27,tendencies,1,0.02423948534310679
1,27,tendency,1,0.02048972572309938
1,27,tends,1,0.030649741753363203
1,27,terms,1,0.010329709692835557
1,27,than,4,0.003525731378203462
1,27,that,21,0.0
1,27,the,156,0.0
1,27,their,20,0.0068511870463410784
1,27,them,6,0.0052885970673051935
1,27,themselves,1,0.003666066332664806
1,27,theory,1,0.01673996610309197
1,27,there,2,0.0025179129846602992
1,27,these,3,0.0015561537573762975
1,27,they,8,0.005586378028367381
1,27,this,12,0.0
1,27,those,7,0.006170029911856058
1,27,thoughtful,1,0.022175843709213442
1,27,threatens,1,0.022175843709213442
1,27,thrift,2,0.044351687418426884
1,27,through,2,0.005433432165468923
1,27,thus,1,0.009829693590263295
1,27,time,1,0.0008814328445508655
1,27,to,79,0.0
1,27,toil,1,0.01673996610309197
1,27,toleration,1,0.026899982133355788
1,27,too,1,0.005008716112337561
1,27,traced,1,0.026899982133355788
1,27,trade,1,0.008904117248371148
1,27,trait,1,0.037059998163619615
1,27,treasured,1,0.037059998163619615
1,27,treat,1,0.026899982133355788
1,27,true,1,0.005605571268693211
1,27,trust,1,0.005302329507293489
1,27,truth,1,0.010329709692835557
1,27,turn,1,0.010329709692835557
1,27,unaided,1,0.030649741753363203
1,27,under,3,0.006828749208126187
1,27,underlies,1,0.037059998163619615
1,27,undermines,1,0.026899982133355788
1,27,undertaken,1,0.02048972572309938
1,27,unequal,1,0.02048972572309938
1,27,unheeded,1,0.030649741753363203
1,27,unimpaired,1,0.022175843709213442
1,27,united,2,0.004127283267786696
1,27,unlearned,1,0.030649741753363203
1,27,unmoved,1,0.037059998163619615
1,27,unnatural,1,0.037059998163619615
1,27,unremittingly,1,0.037059998163619615
1,27,unreserved,1,0.026899982133355788
1,27,unvexed,1,0.037059998163619615
1,27,unwholesome,1,0.037059998163619615
1,27,unwilling,1,0.01906413327863497
1,27,up,1,0.005008716112337561
1,27,upon,6,0.011134869892114808
1,27,us,10,0.005187179191254324
1,27,usefulness,2,0.044351687418426884
1,27,uses,1,0.030649741753363203
1,27,usually,1,0.026899982133355788
1,27,utmost,1,0.015765587298957034
1,27,veneration,1,0.02423948534310679
1,27,verdict,1,0.01906413327863497
1,27,vicious,2,0.04847897068621358
1,27,vigor,1,0.014884154454406167
1,27,vindictiveness,1,0.037059998163619615
1,27,violence,1,0.01673996610309197
1,27,virtues,1,0.01906413327863497
1,27,vital,1,0.012015827678949622
1,27,vitals,1,0.030649741753363203
1,27,voters,1,0.030649741753363203
1,27,wages,1,0.026899982133355788
1,27,wards,1,0.030649741753363203
1,27,waste,2,0.026678461479276504
1,27,watch,1,0.022175843709213442
1,27,we,19,0.003224179588863028
1,27,weakness,1,0.01906413327863497
1,27,welfare,1,0.008904117248371148
1,27,well,1,0.002276249736042062
1,27,were,1,0.004448056873553334
1,27,when,7,0.007477878755552302
1,27,wherever,1,0.014079469312842971
1,27,which,23,0.003902954239149981
1,27,while,4,0.022422285074772844
1,27,who,7,0.006170029911856058
1,27,wholesome,1,0.02048972572309938
1,27,whom,1,0.00806280613761312
1,27,whose,2,0.0124872409162443
1,27,wild,1,0.026899982133355788
1,27,will,9,0.0030830341708534856
1,27,wily,1,0.037059998163619615
1,27,wise,2,0.01612561227522624
1,27,wisely,1,0.01265387686837856
1,27,with,12,0.0020363239508608597
1,27,withheld,1,0.022175843709213442
1,27,within,2,0.008359957648457605
1,27,without,1,0.002276249736042062
1,27,witnesses,1,0.026899982133355788
1,27,wonderful,1,0.02423948534310679
1,27,work,2,0.006838874360013771
1,27,would,1,0.0010682683936503287
1,27,wrong,1,0.010329709692835557
1,28,",",230,0.0
1,28,--,8,0.005258454767467183
1,28,15th,1,0.01385901366239032
1,28,1886,1,0.016757564387028
1,28,1890,2,0.033515128774056
1,28,1893,1,0.01385901366239032
1,28,1897,2,0.02771802732478064
1,28,4,1,0.0025346930954091044
1,28,a,57,0.004373669703153325
1,28,ability,5,0.024549230032961163
1,28,about,1,0.0025346930954091044
1,28,abroad,1,0.004909846006592233
1,28,absence,1,0.010027338025035644
1,28,accept,2,0.009819692013184465
1,28,accepted,1,0.008061912213114955
1,28,accord,1,0.010027338025035644
1,28,accords,1,0.016757564387028
1,28,account,1,0.00862030374338277
1,28,accrued,1,0.016757564387028
1,28,achieve,1,0.006366368732763778
1,28,action,7,0.020826972404429968
1,28,additional,1,0.00862030374338277
1,28,additions,1,0.016757564387028
1,28,adequate,2,0.012732737465527557
1,28,adhere,1,0.010960462937752637
1,28,adjustment,2,0.01612382442622991
1,28,administered,1,0.007569375977050282
1,28,administrated,1,0.016757564387028
1,28,administration,1,0.002397575081558795
1,28,administrations,1,0.009264919457401459
1,28,advanced,1,0.007128787300397964
1,28,advancing,1,0.00862030374338277
1,28,advantageous,1,0.01216347018203914
1,28,advantages,1,0.007128787300397964
1,28,affairs,1,0.00329711166304329
1,28,affecting,1,0.007128787300397964
1,28,affiliation,1,0.016757564387028
1,28,after,1,0.0034678180081260967
1,28,again,3,0.008469606882322222
1,28,against,3,0.003995057553367802
1,28,agency,2,0.020054676050071288
1,28,agents,2,0.01612382442622991
1,28,aggression,1,0.006730226361992354
1,28,agricultural,1,0.007128787300397964
1,28,agriculture,1,0.004909846006592233
1,28,aid,1,0.0036457906013554974
1,28,aim,2,0.01724060748676554
1,28,all,21,0.0
1,28,allies,1,0.007128787300397964
1,28,almighty,1,0.0034678180081260967
1,28,almost,1,0.0046708252524126
1,28,alone,1,0.002397575081558795
1,28,already,1,0.004026209538393911
1,28,also,1,0.0026764600533248912
1,28,always,7,0.01774285166786373
1,28,am,1,0.0017722745277749192
1,28,amended,1,0.010960462937752637
1,28,american,9,0.010148929323806068
1,28,amity,1,0.009264919457401459
1,28,among,3,0.0033829764412686898
1,28,amount,1,0.008061912213114955
1,28,ample,1,0.007128787300397964
1,28,amply,2,0.021920925875505273
1,28,an,7,0.0005371173319661977
1,28,and,171,0.0
1,28,animates,1,0.010960462937752637
1,28,annual,1,0.010960462937752637
1,28,antagonistic,1,0.016757564387028
1,28,any,6,0.00289825859842524
1,28,apparent,1,0.010960462937752637
1,28,appeals,1,0.010960462937752637
1,28,appear,1,0.006031652160532079
1,28,applicable,1,0.01216347018203914
1,28,application,1,0.007569375977050282
1,28,appoint,1,0.010027338025035644
1,28,appointment,1,0.008061912213114955
1,28,appreciate,1,0.01216347018203914
1,28,approach,1,0.008061912213114955
1,28,approve,1,0.01216347018203914
1,28,arbitrarily,1,0.01385901366239032
1,28,arbitration,2,0.01612382442622991
1,28,arduous,1,0.007569375977050282
1,28,are,15,0.0
1,28,arisen,1,0.009264919457401459
1,28,arms,1,0.0038316756373546735
1,28,arrangements,1,0.009264919457401459
1,28,arrest,1,0.010027338025035644
1,28,as,35,0.002685586659830989
1,28,aspirations,1,0.007569375977050282
1,28,assistance,1,0.007569375977050282
1,28,assume,1,0.005163361488477274
1,28,at,9,0.0021109564013104556
1,28,attack,1,0.00862030374338277
1,28,attain,2,0.01724060748676554
1,28,attempt,1,0.005433243820046786
1,28,attendant,1,0.01385901366239032
1,28,attention,3,0.014012475757237802
1,28,augmented,1,0.010960462937752637
1,28,authorities,1,0.008061912213114955
1,28,authority,2,0.006266202871788798
1,28,avoid,2,0.013460452723984708
1,28,avoiding,1,0.010960462937752637
1,28,balance,1,0.006031652160532079
1,28,banished,1,0.01216347018203914
1,28,banking,1,0.010027338025035644
1,28,basis,3,0.014012475757237802
1,28,be,65,0.0
1,28,bears,1,0.01216347018203914
1,28,because,2,0.00378015476278083
1,28,become,2,0.004529621527679186
1,28,been,17,0.0026332388473763106
1,28,before,3,0.00224171963015345
1,28,beginning,1,0.004230236575760282
1,28,behalf,1,0.009264919457401459
1,28,behind,1,0.00862030374338277
1,28,believe,2,0.00479515016311759
1,28,beloved,1,0.006730226361992354
1,28,beneficence,1,0.01216347018203914
1,28,beneficial,3,0.030082014075106935
1,28,benefit,1,0.006031652160532079
1,28,benefits,1,0.005163361488477274
1,28,best,7,0.008598996992307338
1,28,better,3,0.0071927252446763856
1,28,between,5,0.011324053819197965
1,28,bimetallism,1,0.016757564387028
1,28,binding,1,0.010960462937752637
1,28,blessing,1,0.006730226361992354
1,28,body,2,0.008889462029455501
1,28,both,12,0.030416317144909253
1,28,bound,1,0.005721753018745088
1,28,branch,1,0.006730226361992354
1,28,brief,1,0.008061912213114955
1,28,britain,1,0.01216347018203914
1,28,british,1,0.010027338025035644
1,28,bulk,1,0.016757564387028
1,28,burden,1,0.005433243820046786
1,28,business,8,0.03927876805273786
1,28,but,27,0.002071738280441049
1,28,by,33,0.0
1,28,called,2,0.00479515016311759
1,28,calmly,1,0.010960462937752637
1,28,can,17,0.0026332388473763106
1,28,capital,1,0.006366368732763778
1,28,care,2,0.007291581202710995
1,28,careful,1,0.007569375977050282
1,28,carefully,1,0.009264919457401459
1,28,carried,1,0.007569375977050282
1,28,carry,2,0.008889462029455501
1,28,carrying,1,0.007569375977050282
1,28,case,1,0.007128787300397964
1,28,cause,3,0.009399304307683196
1,28,cease,1,0.008061912213114955
1,28,certain,2,0.007291581202710995
1,28,changes,3,0.019099106198291336
1,28,character,1,0.002975281772061424
1,28,charges,1,0.01385901366239032
1,28,cheerfully,3,0.02138636190119389
1,28,cherished,1,0.007569375977050282
1,28,chief,1,0.002823202294107407
1,28,chosen,1,0.004909846006592233
1,28,circulating,1,0.016757564387028
1,28,circumstances,2,0.008460473151520565
1,28,citizens,6,0.007370568850549148
1,28,citizenship,2,0.011443506037490177
1,28,civil,2,0.0053529201066497825
1,28,civilization,1,0.004230236575760282
1,28,civilized,1,0.007128787300397964
1,28,clearly,2,0.0093416505048252
1,28,closed,1,0.01216347018203914
1,28,co-operation,1,0.01216347018203914
1,28,coinage,1,0.01385901366239032
1,28,coined,2,0.02771802732478064
1,28,combinations,1,0.00862030374338277
1,28,combined,1,0.01216347018203914
1,28,come,2,0.004022590563909103
1,28,command,2,0.012063304321064158
1,28,commanding,1,0.01216347018203914
1,28,commandments,1,0.016757564387028
1,28,commendable,1,0.016757564387028
1,28,commended,1,0.01385901366239032
1,28,commerce,2,0.005950563544122848
1,28,commercial,2,0.015138751954100565
1,28,commission,2,0.020054676050071288
1,28,committed,1,0.005433243820046786
1,28,commons,1,0.016757564387028
1,28,communities,1,0.005433243820046786
1,28,conception,1,0.009264919457401459
1,28,concerns,1,0.006031652160532079
1,28,concessions,1,0.010960462937752637
1,28,conclusion,1,0.00862030374338277
1,28,concur,1,0.016757564387028
1,28,concurrence,1,0.01216347018203914
1,28,condition,5,0.02115118287880141
1,28,conditions,2,0.010866487640093571
1,28,confidence,2,0.0026633717022452015
1,28,confidently,1,0.008061912213114955
1,28,congratulate,1,0.01216347018203914
1,28,congress,18,0.05355507189710563
1,28,congressional,1,0.01216347018203914
1,28,conquest,1,0.010027338025035644
1,28,conservative,1,0.010960462937752637
1,28,consider,2,0.013460452723984708
1,28,consideration,4,0.021732975280187142
1,28,considerations,1,0.008061912213114955
1,28,consoling,1,0.016757564387028
1,28,consort,1,0.016757564387028
1,28,constant,6,0.030980168930863642
1,28,constantly,1,0.006031652160532079
1,28,constituted,1,0.00862030374338277
1,28,constitution,2,0.0035445490555498383
1,28,consumption,1,0.01385901366239032
1,28,content,1,0.010027338025035644
1,28,contention,1,0.01385901366239032
1,28,contest,1,0.007569375977050282
1,28,contingency,1,0.01385901366239032
1,28,continue,2,0.005950563544122848
1,28,continued,1,0.0046708252524126
1,28,contraction,1,0.016757564387028
1,28,control,1,0.00329711166304329
1,28,controlling,2,0.02432694036407828
1,28,convene,3,0.04157704098717096
1,28,convening,1,0.016757564387028
1,28,cooperation,1,0.004909846006592233
1,28,cordially,1,0.016757564387028
1,28,corporations,1,0.010960462937752637
1,28,corresponding,1,0.010027338025035644
1,28,could,1,0.002397575081558795
1,28,councils,1,0.007569375977050282
1,28,countries,1,0.005163361488477274
1,28,country,14,0.005579853137678522
1,28,countrymen,2,0.00659422332608658
1,28,courage,1,0.004230236575760282
1,28,courts,2,0.020054676050071288
1,28,create,1,0.006031652160532079
1,28,created,1,0.005163361488477274
1,28,creates,1,0.01385901366239032
1,28,credit,5,0.02581680744238637
1,28,creditors,1,0.016757564387028
1,28,cultivate,2,0.014257574600795927
1,28,currency,4,0.026920905447969417
1,28,current,1,0.008061912213114955
1,28,custom,1,0.00862030374338277
1,28,dangerous,1,0.006730226361992354
1,28,day,1,0.0021361321570034964
1,28,dearer,1,0.016757564387028
1,28,debt,3,0.016299731460140358
1,28,declaration,1,0.005433243820046786
1,28,declared,1,0.006031652160532079
1,28,declining,1,0.01216347018203914
1,28,decrease,1,0.016757564387028
1,28,decreased,1,0.01385901366239032
1,28,deem,2,0.018529838914802917
1,28,defend,1,0.004909846006592233
1,28,deficiencies,1,0.01216347018203914
1,28,deficiency,1,0.01216347018203914
1,28,deficit,1,0.009264919457401459
1,28,delay,1,0.010027338025035644
1,28,demand,2,0.009819692013184465
1,28,demanded,1,0.010027338025035644
1,28,demands,3,0.017165259056235265
1,28,demonstrated,1,0.010027338025035644
1,28,demonstration,1,0.01216347018203914
1,28,depend,1,0.004909846006592233
1,28,depressed,1,0.01385901366239032
1,28,depression,2,0.013460452723984708
1,28,deprived,1,0.01216347018203914
1,28,deserving,1,0.010027338025035644
1,28,desire,1,0.0038316756373546735
1,28,destiny,2,0.008889462029455501
1,28,developed,1,0.009264919457401459
1,28,development,1,0.006366368732763778
1,28,devise,1,0.010960462937752637
1,28,devoted,2,0.015138751954100565
1,28,differences,2,0.010866487640093571
1,28,different,1,0.004026209538393911
1,28,difficulties,2,0.010866487640093571
1,28,dignified,1,0.01385901366239032
1,28,diminishing,1,0.01216347018203914
1,28,diplomacy,1,0.00862030374338277
1,28,diplomatic,1,0.01385901366239032
1,28,direct,1,0.005721753018745088
1,28,directed,1,0.007128787300397964
1,28,direction,1,0.005721753018745088
1,28,disagree,1,0.016757564387028
1,28,discharge,2,0.008460473151520565
1,28,discretionary,1,0.016757564387028
1,28,discussion,1,0.006730226361992354
1,28,dispassionate,1,0.01385901366239032
1,28,displaced,1,0.016757564387028
1,28,disposition,1,0.006366368732763778
1,28,dispute,1,0.010027338025035644
1,28,distract,1,0.016757564387028
1,28,distracted,1,0.016757564387028
1,28,distress,1,0.010960462937752637
1,28,distrust,1,0.00862030374338277
1,28,disturb,1,0.009264919457401459
1,28,disturbances,1,0.016757564387028
1,28,divide,1,0.007569375977050282
1,28,do,5,0.0032865342296669892
1,28,domestic,1,0.0036457906013554974
1,28,done,2,0.007291581202710995
1,28,doubt,1,0.0046708252524126
1,28,drain,1,0.016757564387028
1,28,due,1,0.0046708252524126
1,28,during,1,0.0046708252524126
1,28,duties,2,0.004272264314006993
1,28,duty,9,0.014919296032061992
1,28,each,1,0.0011276588137562299
1,28,earliest,1,0.010960462937752637
1,28,early,4,0.028515149201591854
1,28,earnest,1,0.006730226361992354
1,28,earnestly,1,0.00862030374338277
1,28,ease,1,0.009264919457401459
1,28,easily,1,0.00862030374338277
1,28,easy,2,0.01724060748676554
1,28,economic,1,0.005433243820046786
1,28,economy,2,0.0053529201066497825
1,28,education,1,0.004230236575760282
1,28,effect,4,0.01963938402636893
1,28,efficient,1,0.008061912213114955
1,28,efforts,1,0.00329711166304329
1,28,eight,1,0.010027338025035644
1,28,either,3,0.010937371804066493
1,28,election,5,0.02860876509372544
1,28,elections,1,0.007128787300397964
1,28,embarrassment,1,0.009264919457401459
1,28,emergencies,1,0.010960462937752637
1,28,emergency,1,0.009264919457401459
1,28,emphasizes,1,0.016757564387028
1,28,employed,1,0.006031652160532079
1,28,employees,1,0.010960462937752637
1,28,employers,1,0.016757564387028
1,28,employment,1,0.007128787300397964
1,28,enact,1,0.01216347018203914
1,28,enacted,2,0.020054676050071288
1,28,encourage,1,0.0046708252524126
1,28,encouraged,1,0.009264919457401459
1,28,encouragement,1,0.005721753018745088
1,28,encouraging,1,0.008061912213114955
1,28,end,1,0.0025346930954091044
1,28,endeavor,3,0.014012475757237802
1,28,enduring,1,0.00862030374338277
1,28,energetic,1,0.016757564387028
1,28,enforced,1,0.00862030374338277
1,28,enforcement,3,0.030082014075106935
1,28,engage,1,0.00862030374338277
1,28,enjoy,1,0.006730226361992354
1,28,enjoyed,1,0.006366368732763778
1,28,enlightened,1,0.004909846006592233
1,28,ennobling,1,0.01385901366239032
1,28,enough,1,0.005721753018745088
1,28,entailing,1,0.016757564387028
1,28,entanglement,1,0.01385901366239032
1,28,enter,1,0.006031652160532079
1,28,entered,1,0.008061912213114955
1,28,entering,1,0.007569375977050282
1,28,enterprise,2,0.0093416505048252
1,28,enterprises,1,0.008061912213114955
1,28,entire,3,0.02138636190119389
1,28,entitled,1,0.007569375977050282
1,28,equality,1,0.004444731014727751
1,28,especial,2,0.02771802732478064
1,28,especially,1,0.005433243820046786
1,28,essential,2,0.005950563544122848
1,28,established,2,0.0093416505048252
1,28,esteem,1,0.01385901366239032
1,28,even,2,0.004022590563909103
1,28,eventful,1,0.010960462937752637
1,28,events,1,0.005163361488477274
1,28,ever,4,0.008045181127818206
1,28,every,12,0.006831207401860986
1,28,everything,1,0.006730226361992354
1,28,everywhere,3,0.018094956481596237
1,28,evident,1,0.01216347018203914
1,28,exalted,1,0.006730226361992354
1,28,examination,1,0.01216347018203914
1,28,example,3,0.012690709727280846
1,28,exceed,1,0.01385901366239032
1,28,except,1,0.005721753018745088
1,28,execute,2,0.010866487640093571
1,28,execution,3,0.02138636190119389
1,28,executive,2,0.005950563544122848
1,28,exhaustive,1,0.01385901366239032
1,28,existence,1,0.0034678180081260967
1,28,expect,1,0.004909846006592233
1,28,expected,1,0.006031652160532079
1,28,expedient,1,0.00862030374338277
1,28,expenditures,4,0.021732975280187142
1,28,experience,2,0.005950563544122848
1,28,experiment,2,0.010866487640093571
1,28,expression,1,0.005163361488477274
1,28,extended,1,0.005163361488477274
1,28,extension,1,0.008061912213114955
1,28,extent,1,0.004909846006592233
1,28,external,1,0.01385901366239032
1,28,extra,1,0.01385901366239032
1,28,extraordinary,2,0.015138751954100565
1,28,extravagance,2,0.020054676050071288
1,28,faces,1,0.009264919457401459
1,28,fact,1,0.004230236575760282
1,28,factory,1,0.009264919457401459
1,28,failed,2,0.01612382442622991
1,28,failure,2,0.012063304321064158
1,28,fair,3,0.01040345402437829
1,28,faith,1,0.0017722745277749192
1,28,faithful,2,0.006935636016252193
1,28,faithfully,1,0.007128787300397964
1,28,fallen,1,0.009264919457401459
1,28,far,4,0.007089098111099677
1,28,farm,1,0.009264919457401459
1,28,farms,1,0.010027338025035644
1,28,fathers,1,0.004444731014727751
1,28,favor,1,0.004026209538393911
1,28,favored,1,0.007569375977050282
1,28,fearing,1,0.01385901366239032
1,28,feature,1,0.010027338025035644
1,28,felicitation,1,0.016757564387028
1,28,fellow-citizens,2,0.005950563544122848
1,28,few,1,0.004444731014727751
1,28,fidelity,1,0.00862030374338277
1,28,field,1,0.007569375977050282
1,28,fifty-first,1,0.016757564387028
1,28,finances,1,0.010960462937752637
1,28,financial,4,0.03224764885245982
1,28,find,1,0.001890077381390415
1,28,firm,1,0.004230236575760282
1,28,firmest,1,0.010960462937752637
1,28,firmly,1,0.010960462937752637
1,28,fiscal,1,0.01216347018203914
1,28,fitness,1,0.009264919457401459
1,28,foes,1,0.016757564387028
1,28,followed,1,0.005721753018745088
1,28,footsteps,1,0.01385901366239032
1,28,for,25,0.0
1,28,forbearance,1,0.007569375977050282
1,28,force,1,0.0026764600533248912
1,28,forefathers,1,0.00862030374338277
1,28,foreign,6,0.014385450489352771
1,28,foremost,2,0.033515128774056
1,28,forever,1,0.005721753018745088
1,28,forgotten,1,0.00862030374338277
1,28,form,1,0.002975281772061424
1,28,former,1,0.007128787300397964
1,28,forms,1,0.005721753018745088
1,28,forsake,1,0.016757564387028
1,28,fortunate,1,0.008061912213114955
1,28,fortunately,1,0.009264919457401459
1,28,forty-ninth,1,0.016757564387028
1,28,found,2,0.0053529201066497825
1,28,foundation,1,0.007569375977050282
1,28,four,1,0.005163361488477274
1,28,fraternal,1,0.009264919457401459
1,28,free,10,0.0074723987671781655
1,28,freedom,1,0.0020112952819545515
1,28,freer,1,0.016757564387028
1,28,friendly,1,0.006730226361992354
1,28,friends,1,0.0046708252524126
1,28,from,12,0.0009207725690849105
